timestamp,commit,pr,scope,files,additions,deletions,net_loc,status
2026-05-16T05:26:02Z,d82288c046e772757119c072dab616d8780d76ac,PR 13A,Observed-delete top-level provenance,2,1151,25,1126,corrected repaired review branch
2026-05-16T05:26:02Z,d82288c046e772757119c072dab616d8780d76ac,PR 13B,Cross-parent source retirement,2,1672,4,1668,corrected repaired review branch
2026-05-16T05:26:02Z,d82288c046e772757119c072dab616d8780d76ac,PR 13C,Stale block identity smear guard,2,345,51,294,corrected repaired review branch
2026-05-16T05:26:02Z,d82288c046e772757119c072dab616d8780d76ac,PR 14,Table body nested array merge,2,294,18,276,blocked until replay/conflict after repaired PR 13C is resolved
2026-05-16T05:26:02Z,d82288c046e772757119c072dab616d8780d76ac,PR 15A,Fallback group move stale reorder,2,123,4,119,ordered CRDT-stack integration required; keep reload-hydration gate spec out
2026-05-16T05:26:02Z,d82288c046e772757119c072dab616d8780d76ac,PR 15B,Fallback group insert anchor,2,197,4,193,ordered CRDT-stack integration required; keep reload-hydration gate spec out
2026-05-16T05:26:02Z,d82288c046e772757119c072dab616d8780d76ac,PR 15C,Fallback group delete,2,161,4,157,ordered CRDT-stack integration required; keep reload-hydration gate spec out
2026-05-16T05:26:02Z,d82288c046e772757119c072dab616d8780d76ac,PR 2,HTTP polling storage read window,2,57,5,52,verified GitHub branch
2026-05-16T05:26:02Z,d82288c046e772757119c072dab616d8780d76ac,PR 3,Revision restore CRDT meta reset,2,58,5,53,verified GitHub branch
2026-05-16T05:26:02Z,d82288c046e772757119c072dab616d8780d76ac,PR 4,Persisted CRDT save-meta idempotence,2,160,1,159,verified GitHub branch
2026-05-16T05:26:02Z,d82288c046e772757119c072dab616d8780d76ac,PR 5,Parser/entity normalization equivalence,4,1664,52,1612,split if reviewers prefer
2026-05-16T05:26:02Z,d82288c046e772757119c072dab616d8780d76ac,PR 6,Save request payload guards,4,738,6,732,does not claim browser-only gates
2026-05-16T05:26:02Z,d82288c046e772757119c072dab616d8780d76ac,PR 6A,Persisted empty-content CRDT body guard,2,64,1,63,narrow persisted-body guard
2026-05-16T05:26:02Z,d82288c046e772757119c072dab616d8780d76ac,PR 7A,Save response entity-state guards,2,1339,8,1331,blocked on branch-shape conflict against PR 6
2026-05-16T05:26:02Z,d82288c046e772757119c072dab616d8780d76ac,PR 7B,Save response manager/base-record guards,5,404,8,396,stacked on PR 7A; blocked on branch-shape conflict against PR 6
2026-05-16T05:26:02Z,d82288c046e772757119c072dab616d8780d76ac,PR 8,Reload title and persisted-record hydration,11,618,61,557,does not claim empty-live-editor; comparison/shape check required
2026-05-16T05:26:02Z,d82288c046e772757119c072dab616d8780d76ac,PR 9,Core-data lock fairness,2,185,2,183,verified GitHub branch
2026-05-16T05:31:00Z,f8f78dfb5bd3719b19e15308f13c1b6f6f62bc94,PR 1,HTTP polling generated update size guard,2,181,19,162,verified GitHub branch
2026-05-16T05:31:00Z,f8f78dfb5bd3719b19e15308f13c1b6f6f62bc94,PR 10,CRDT block reconciliation foundation,2,145,4,141,start CRDT stack
2026-05-16T05:31:00Z,f8f78dfb5bd3719b19e15308f13c1b6f6f62bc94,PR 11,Explicit-base top-level block operations,2,1145,4,1141,stacked on PR 10
2026-05-16T05:31:00Z,f8f78dfb5bd3719b19e15308f13c1b6f6f62bc94,PR 12,Previous-local-cache top-level block operations,2,1391,5,1386,verified content branch; final export/rebase still required
2026-05-16T05:31:00Z,f8f78dfb5bd3719b19e15308f13c1b6f6f62bc94,PR 13A,Observed-delete top-level provenance,2,1151,25,1126,corrected repaired review branch
2026-05-16T05:31:00Z,f8f78dfb5bd3719b19e15308f13c1b6f6f62bc94,PR 13B,Cross-parent source retirement,2,1672,4,1668,corrected repaired review branch
2026-05-16T05:31:00Z,f8f78dfb5bd3719b19e15308f13c1b6f6f62bc94,PR 13C,Stale block identity smear guard,2,345,51,294,corrected repaired review branch
2026-05-16T05:31:00Z,f8f78dfb5bd3719b19e15308f13c1b6f6f62bc94,PR 14,Table body nested array merge,2,294,18,276,blocked until replay/conflict after repaired PR 13C is resolved
2026-05-16T05:31:00Z,f8f78dfb5bd3719b19e15308f13c1b6f6f62bc94,PR 15A,Fallback group move stale reorder,2,123,4,119,ordered CRDT-stack integration required; keep reload-hydration gate spec out
2026-05-16T05:31:00Z,f8f78dfb5bd3719b19e15308f13c1b6f6f62bc94,PR 15B,Fallback group insert anchor,2,197,4,193,ordered CRDT-stack integration required; keep reload-hydration gate spec out
2026-05-16T05:31:00Z,f8f78dfb5bd3719b19e15308f13c1b6f6f62bc94,PR 15C,Fallback group delete,2,161,4,157,ordered CRDT-stack integration required; keep reload-hydration gate spec out
2026-05-16T05:31:00Z,f8f78dfb5bd3719b19e15308f13c1b6f6f62bc94,PR 2,HTTP polling storage read window,2,57,5,52,verified GitHub branch
2026-05-16T05:31:00Z,f8f78dfb5bd3719b19e15308f13c1b6f6f62bc94,PR 3,Revision restore CRDT meta reset,2,58,5,53,verified GitHub branch
2026-05-16T05:31:00Z,f8f78dfb5bd3719b19e15308f13c1b6f6f62bc94,PR 4,Persisted CRDT save-meta idempotence,2,160,1,159,verified GitHub branch
2026-05-16T05:31:00Z,f8f78dfb5bd3719b19e15308f13c1b6f6f62bc94,PR 5,Parser/entity normalization equivalence,4,1664,52,1612,split if reviewers prefer
2026-05-16T05:31:00Z,f8f78dfb5bd3719b19e15308f13c1b6f6f62bc94,PR 6,Save request payload guards,4,738,6,732,does not claim browser-only gates
2026-05-16T05:31:00Z,f8f78dfb5bd3719b19e15308f13c1b6f6f62bc94,PR 6A,Persisted empty-content CRDT body guard,2,64,1,63,narrow persisted-body guard
2026-05-16T05:31:00Z,f8f78dfb5bd3719b19e15308f13c1b6f6f62bc94,PR 7A,Save response entity-state guards,2,1339,8,1331,blocked on branch-shape conflict against PR 6
2026-05-16T05:31:00Z,f8f78dfb5bd3719b19e15308f13c1b6f6f62bc94,PR 7B,Save response manager/base-record guards,5,404,8,396,stacked on PR 7A; blocked on branch-shape conflict against PR 6
2026-05-16T05:31:00Z,f8f78dfb5bd3719b19e15308f13c1b6f6f62bc94,PR 8,Reload title and persisted-record hydration,11,618,61,557,does not claim empty-live-editor; comparison/shape check required
2026-05-16T05:31:00Z,f8f78dfb5bd3719b19e15308f13c1b6f6f62bc94,PR 9,Core-data lock fairness,2,185,2,183,verified GitHub branch
2026-05-16T05:35:33Z,3befa833e02f9f72d8daf588624db1743d165cb3,PR 1,HTTP polling generated update size guard,2,181,19,162,verified GitHub branch
2026-05-16T05:35:33Z,3befa833e02f9f72d8daf588624db1743d165cb3,PR 10,CRDT block reconciliation foundation,2,145,4,141,start CRDT stack
2026-05-16T05:35:33Z,3befa833e02f9f72d8daf588624db1743d165cb3,PR 11,Explicit-base top-level block operations,2,1145,4,1141,stacked on PR 10
2026-05-16T05:35:33Z,3befa833e02f9f72d8daf588624db1743d165cb3,PR 12,Previous-local-cache top-level block operations,2,1391,5,1386,verified content branch; final export/rebase still required
2026-05-16T05:35:33Z,3befa833e02f9f72d8daf588624db1743d165cb3,PR 13A,Observed-delete top-level provenance,2,1151,25,1126,corrected repaired review branch
2026-05-16T05:35:33Z,3befa833e02f9f72d8daf588624db1743d165cb3,PR 13B,Cross-parent source retirement,2,1672,4,1668,corrected repaired review branch
2026-05-16T05:35:33Z,3befa833e02f9f72d8daf588624db1743d165cb3,PR 13C,Stale block identity smear guard,2,345,51,294,corrected repaired review branch
2026-05-16T05:35:33Z,3befa833e02f9f72d8daf588624db1743d165cb3,PR 14,Table body nested array merge,2,294,18,276,blocked until replay/conflict after repaired PR 13C is resolved
2026-05-16T05:35:33Z,3befa833e02f9f72d8daf588624db1743d165cb3,PR 15A,Fallback group move stale reorder,2,123,4,119,ordered CRDT-stack integration required; keep reload-hydration gate spec out
2026-05-16T05:35:33Z,3befa833e02f9f72d8daf588624db1743d165cb3,PR 15B,Fallback group insert anchor,2,197,4,193,ordered CRDT-stack integration required; keep reload-hydration gate spec out
2026-05-16T05:35:33Z,3befa833e02f9f72d8daf588624db1743d165cb3,PR 15C,Fallback group delete,2,161,4,157,ordered CRDT-stack integration required; keep reload-hydration gate spec out
2026-05-16T05:35:33Z,3befa833e02f9f72d8daf588624db1743d165cb3,PR 2,HTTP polling storage read window,2,57,5,52,verified GitHub branch
2026-05-16T05:35:33Z,3befa833e02f9f72d8daf588624db1743d165cb3,PR 3,Revision restore CRDT meta reset,2,58,5,53,verified GitHub branch
2026-05-16T05:35:33Z,3befa833e02f9f72d8daf588624db1743d165cb3,PR 4,Persisted CRDT save-meta idempotence,2,160,1,159,verified GitHub branch
2026-05-16T05:35:33Z,3befa833e02f9f72d8daf588624db1743d165cb3,PR 5,Parser/entity normalization equivalence,4,1664,52,1612,split if reviewers prefer
2026-05-16T05:35:33Z,3befa833e02f9f72d8daf588624db1743d165cb3,PR 6,Save request payload guards,4,738,6,732,does not claim browser-only gates
2026-05-16T05:35:33Z,3befa833e02f9f72d8daf588624db1743d165cb3,PR 6A,Persisted empty-content CRDT body guard,2,64,1,63,narrow persisted-body guard
2026-05-16T05:35:33Z,3befa833e02f9f72d8daf588624db1743d165cb3,PR 7A,Save response entity-state guards,2,1339,8,1331,blocked on branch-shape conflict against PR 6
2026-05-16T05:35:33Z,3befa833e02f9f72d8daf588624db1743d165cb3,PR 7B,Save response manager/base-record guards,5,404,8,396,stacked on PR 7A; blocked on branch-shape conflict against PR 6
2026-05-16T05:35:33Z,3befa833e02f9f72d8daf588624db1743d165cb3,PR 8,Reload title and persisted-record hydration,11,618,61,557,does not claim empty-live-editor; comparison/shape check required
2026-05-16T05:35:33Z,3befa833e02f9f72d8daf588624db1743d165cb3,PR 9,Core-data lock fairness,2,185,2,183,verified GitHub branch
2026-05-16T05:41:13Z,2cc97b6b3d0457d5e13265f5f0f6e5ea58c39feb,PR 1,HTTP polling generated update size guard,2,181,19,162,verified GitHub branch
2026-05-16T05:41:13Z,2cc97b6b3d0457d5e13265f5f0f6e5ea58c39feb,PR 10,CRDT block reconciliation foundation,2,145,4,141,start CRDT stack
2026-05-16T05:41:13Z,2cc97b6b3d0457d5e13265f5f0f6e5ea58c39feb,PR 11,Explicit-base top-level block operations,2,1145,4,1141,stacked on PR 10
2026-05-16T05:41:13Z,2cc97b6b3d0457d5e13265f5f0f6e5ea58c39feb,PR 12,Previous-local-cache top-level block operations,2,1391,5,1386,verified content branch; final export/rebase still required
2026-05-16T05:41:13Z,2cc97b6b3d0457d5e13265f5f0f6e5ea58c39feb,PR 13A,Observed-delete top-level provenance,2,1151,25,1126,corrected repaired review branch
2026-05-16T05:41:13Z,2cc97b6b3d0457d5e13265f5f0f6e5ea58c39feb,PR 13B,Cross-parent source retirement,2,1672,4,1668,corrected repaired review branch
2026-05-16T05:41:13Z,2cc97b6b3d0457d5e13265f5f0f6e5ea58c39feb,PR 13C,Stale block identity smear guard,2,345,51,294,corrected repaired review branch
2026-05-16T05:41:13Z,2cc97b6b3d0457d5e13265f5f0f6e5ea58c39feb,PR 14,Table body nested array merge,2,294,18,276,blocked until replay/conflict after repaired PR 13C is resolved
2026-05-16T05:41:13Z,2cc97b6b3d0457d5e13265f5f0f6e5ea58c39feb,PR 15A,Fallback group move stale reorder,2,123,4,119,ordered CRDT-stack integration required; keep reload-hydration gate spec out
2026-05-16T05:41:13Z,2cc97b6b3d0457d5e13265f5f0f6e5ea58c39feb,PR 15B,Fallback group insert anchor,2,197,4,193,ordered CRDT-stack integration required; keep reload-hydration gate spec out
2026-05-16T05:41:13Z,2cc97b6b3d0457d5e13265f5f0f6e5ea58c39feb,PR 15C,Fallback group delete,2,161,4,157,ordered CRDT-stack integration required; keep reload-hydration gate spec out
2026-05-16T05:41:13Z,2cc97b6b3d0457d5e13265f5f0f6e5ea58c39feb,PR 2,HTTP polling storage read window,2,57,5,52,verified GitHub branch
2026-05-16T05:41:13Z,2cc97b6b3d0457d5e13265f5f0f6e5ea58c39feb,PR 3,Revision restore CRDT meta reset,2,58,5,53,verified GitHub branch
2026-05-16T05:41:13Z,2cc97b6b3d0457d5e13265f5f0f6e5ea58c39feb,PR 4,Persisted CRDT save-meta idempotence,2,160,1,159,verified GitHub branch
2026-05-16T05:41:13Z,2cc97b6b3d0457d5e13265f5f0f6e5ea58c39feb,PR 5,Parser/entity normalization equivalence,4,1664,52,1612,split if reviewers prefer
2026-05-16T05:41:13Z,2cc97b6b3d0457d5e13265f5f0f6e5ea58c39feb,PR 6,Save request payload guards,4,738,6,732,does not claim browser-only gates
2026-05-16T05:41:13Z,2cc97b6b3d0457d5e13265f5f0f6e5ea58c39feb,PR 6A,Persisted empty-content CRDT body guard,2,64,1,63,narrow persisted-body guard
2026-05-16T05:41:13Z,2cc97b6b3d0457d5e13265f5f0f6e5ea58c39feb,PR 7A,Save response entity-state guards,2,1339,8,1331,blocked on branch-shape conflict against PR 6
2026-05-16T05:41:13Z,2cc97b6b3d0457d5e13265f5f0f6e5ea58c39feb,PR 7B,Save response manager/base-record guards,5,404,8,396,stacked on PR 7A; blocked on branch-shape conflict against PR 6
2026-05-16T05:41:13Z,2cc97b6b3d0457d5e13265f5f0f6e5ea58c39feb,PR 8,Reload title and persisted-record hydration,11,618,61,557,does not claim empty-live-editor; comparison/shape check required
2026-05-16T05:41:13Z,2cc97b6b3d0457d5e13265f5f0f6e5ea58c39feb,PR 9,Core-data lock fairness,2,185,2,183,verified GitHub branch
2026-05-16T05:45:53Z,ef7e743a741f6758c995da7d14173cb85cc93cf3,PR 1,HTTP polling generated update size guard,2,181,19,162,verified GitHub branch
2026-05-16T05:45:53Z,ef7e743a741f6758c995da7d14173cb85cc93cf3,PR 10,CRDT block reconciliation foundation,2,145,4,141,start CRDT stack
2026-05-16T05:45:53Z,ef7e743a741f6758c995da7d14173cb85cc93cf3,PR 11,Explicit-base top-level block operations,2,1145,4,1141,stacked on PR 10
2026-05-16T05:45:53Z,ef7e743a741f6758c995da7d14173cb85cc93cf3,PR 12,Previous-local-cache top-level block operations,2,1391,5,1386,verified content branch; final export/rebase still required
2026-05-16T05:45:53Z,ef7e743a741f6758c995da7d14173cb85cc93cf3,PR 13A,Observed-delete top-level provenance,2,1151,25,1126,corrected repaired review branch
2026-05-16T05:45:53Z,ef7e743a741f6758c995da7d14173cb85cc93cf3,PR 13B,Cross-parent source retirement,2,1672,4,1668,corrected repaired review branch
2026-05-16T05:45:53Z,ef7e743a741f6758c995da7d14173cb85cc93cf3,PR 13C,Stale block identity smear guard,2,345,51,294,corrected repaired review branch
2026-05-16T05:45:53Z,ef7e743a741f6758c995da7d14173cb85cc93cf3,PR 14,Table body nested array merge,2,294,18,276,blocked until replay/conflict after repaired PR 13C is resolved
2026-05-16T05:45:53Z,ef7e743a741f6758c995da7d14173cb85cc93cf3,PR 15A,Fallback group move stale reorder,2,123,4,119,ordered CRDT-stack integration required; keep reload-hydration gate spec out
2026-05-16T05:45:53Z,ef7e743a741f6758c995da7d14173cb85cc93cf3,PR 15B,Fallback group insert anchor,2,197,4,193,ordered CRDT-stack integration required; keep reload-hydration gate spec out
2026-05-16T05:45:53Z,ef7e743a741f6758c995da7d14173cb85cc93cf3,PR 15C,Fallback group delete,2,161,4,157,ordered CRDT-stack integration required; keep reload-hydration gate spec out
2026-05-16T05:45:53Z,ef7e743a741f6758c995da7d14173cb85cc93cf3,PR 2,HTTP polling storage read window,2,57,5,52,verified GitHub branch
2026-05-16T05:45:53Z,ef7e743a741f6758c995da7d14173cb85cc93cf3,PR 3,Revision restore CRDT meta reset,2,58,5,53,verified GitHub branch
2026-05-16T05:45:53Z,ef7e743a741f6758c995da7d14173cb85cc93cf3,PR 4,Persisted CRDT save-meta idempotence,2,160,1,159,verified GitHub branch
2026-05-16T05:45:53Z,ef7e743a741f6758c995da7d14173cb85cc93cf3,PR 5,Parser/entity normalization equivalence,4,1664,52,1612,split if reviewers prefer
2026-05-16T05:45:53Z,ef7e743a741f6758c995da7d14173cb85cc93cf3,PR 6,Save request payload guards,4,738,6,732,does not claim browser-only gates
2026-05-16T05:45:53Z,ef7e743a741f6758c995da7d14173cb85cc93cf3,PR 6A,Persisted empty-content CRDT body guard,2,64,1,63,narrow persisted-body guard
2026-05-16T05:45:53Z,ef7e743a741f6758c995da7d14173cb85cc93cf3,PR 7A,Save response entity-state guards,2,1339,8,1331,blocked on branch-shape conflict against PR 6
2026-05-16T05:45:53Z,ef7e743a741f6758c995da7d14173cb85cc93cf3,PR 7B,Save response manager/base-record guards,5,404,8,396,stacked on PR 7A; blocked on branch-shape conflict against PR 6
2026-05-16T05:45:53Z,ef7e743a741f6758c995da7d14173cb85cc93cf3,PR 8,Reload title and persisted-record hydration,11,618,61,557,does not claim empty-live-editor; comparison/shape check required
2026-05-16T05:45:53Z,ef7e743a741f6758c995da7d14173cb85cc93cf3,PR 9,Core-data lock fairness,2,185,2,183,verified GitHub branch
2026-05-16T05:50:11Z,d676af4d690f83e1906a94932bb4a0b8f4c89dc9,PR 1,HTTP polling generated update size guard,2,181,19,162,verified GitHub branch
2026-05-16T05:50:11Z,d676af4d690f83e1906a94932bb4a0b8f4c89dc9,PR 10,CRDT block reconciliation foundation,2,145,4,141,start CRDT stack
2026-05-16T05:50:11Z,d676af4d690f83e1906a94932bb4a0b8f4c89dc9,PR 11,Explicit-base top-level block operations,2,1145,4,1141,stacked on PR 10
2026-05-16T05:50:11Z,d676af4d690f83e1906a94932bb4a0b8f4c89dc9,PR 12,Previous-local-cache top-level block operations,2,1391,5,1386,verified content branch; final export/rebase still required
2026-05-16T05:50:11Z,d676af4d690f83e1906a94932bb4a0b8f4c89dc9,PR 13A,Observed-delete top-level provenance,2,1151,25,1126,corrected repaired review branch
2026-05-16T05:50:11Z,d676af4d690f83e1906a94932bb4a0b8f4c89dc9,PR 13B,Cross-parent source retirement,2,1672,4,1668,corrected repaired review branch
2026-05-16T05:50:11Z,d676af4d690f83e1906a94932bb4a0b8f4c89dc9,PR 13C,Stale block identity smear guard,2,345,51,294,corrected repaired review branch
2026-05-16T05:50:11Z,d676af4d690f83e1906a94932bb4a0b8f4c89dc9,PR 14,Table body nested array merge,2,294,18,276,blocked until replay/conflict after repaired PR 13C is resolved
2026-05-16T05:50:11Z,d676af4d690f83e1906a94932bb4a0b8f4c89dc9,PR 15A,Fallback group move stale reorder,2,123,4,119,ordered CRDT-stack integration required; keep reload-hydration gate spec out
2026-05-16T05:50:11Z,d676af4d690f83e1906a94932bb4a0b8f4c89dc9,PR 15B,Fallback group insert anchor,2,197,4,193,ordered CRDT-stack integration required; keep reload-hydration gate spec out
2026-05-16T05:50:11Z,d676af4d690f83e1906a94932bb4a0b8f4c89dc9,PR 15C,Fallback group delete,2,161,4,157,ordered CRDT-stack integration required; keep reload-hydration gate spec out
2026-05-16T05:50:11Z,d676af4d690f83e1906a94932bb4a0b8f4c89dc9,PR 2,HTTP polling storage read window,2,57,5,52,verified GitHub branch
2026-05-16T05:50:11Z,d676af4d690f83e1906a94932bb4a0b8f4c89dc9,PR 3,Revision restore CRDT meta reset,2,58,5,53,verified GitHub branch
2026-05-16T05:50:11Z,d676af4d690f83e1906a94932bb4a0b8f4c89dc9,PR 4,Persisted CRDT save-meta idempotence,2,160,1,159,verified GitHub branch
2026-05-16T05:50:11Z,d676af4d690f83e1906a94932bb4a0b8f4c89dc9,PR 5,Parser/entity normalization equivalence,4,1664,52,1612,split if reviewers prefer
2026-05-16T05:50:11Z,d676af4d690f83e1906a94932bb4a0b8f4c89dc9,PR 6,Save request payload guards,4,738,6,732,does not claim browser-only gates
2026-05-16T05:50:11Z,d676af4d690f83e1906a94932bb4a0b8f4c89dc9,PR 6A,Persisted empty-content CRDT body guard,2,64,1,63,narrow persisted-body guard
2026-05-16T05:50:11Z,d676af4d690f83e1906a94932bb4a0b8f4c89dc9,PR 7A,Save response entity-state guards,2,1339,8,1331,blocked on branch-shape conflict against PR 6
2026-05-16T05:50:11Z,d676af4d690f83e1906a94932bb4a0b8f4c89dc9,PR 7B,Save response manager/base-record guards,5,404,8,396,stacked on PR 7A; blocked on branch-shape conflict against PR 6
2026-05-16T05:50:11Z,d676af4d690f83e1906a94932bb4a0b8f4c89dc9,PR 8,Reload title and persisted-record hydration,11,618,61,557,does not claim empty-live-editor; comparison/shape check required
2026-05-16T05:50:11Z,d676af4d690f83e1906a94932bb4a0b8f4c89dc9,PR 9,Core-data lock fairness,2,185,2,183,verified GitHub branch
2026-05-16T05:55:08Z,25390a3214be0ec31c2f7804e42c8d95cd55ba6a,PR 1,HTTP polling generated update size guard,2,181,19,162,verified GitHub branch
2026-05-16T05:55:08Z,25390a3214be0ec31c2f7804e42c8d95cd55ba6a,PR 10,CRDT block reconciliation foundation,2,145,4,141,start CRDT stack
2026-05-16T05:55:08Z,25390a3214be0ec31c2f7804e42c8d95cd55ba6a,PR 11,Explicit-base top-level block operations,2,1145,4,1141,stacked on PR 10
2026-05-16T05:55:08Z,25390a3214be0ec31c2f7804e42c8d95cd55ba6a,PR 12,Previous-local-cache top-level block operations,2,1391,5,1386,verified content branch; final export/rebase still required
2026-05-16T05:55:08Z,25390a3214be0ec31c2f7804e42c8d95cd55ba6a,PR 13A,Observed-delete top-level provenance,2,1151,25,1126,corrected repaired review branch
2026-05-16T05:55:08Z,25390a3214be0ec31c2f7804e42c8d95cd55ba6a,PR 13B,Cross-parent source retirement,2,1672,4,1668,corrected repaired review branch
2026-05-16T05:55:08Z,25390a3214be0ec31c2f7804e42c8d95cd55ba6a,PR 13C,Stale block identity smear guard,2,345,51,294,corrected repaired review branch
2026-05-16T05:55:08Z,25390a3214be0ec31c2f7804e42c8d95cd55ba6a,PR 14,Table body nested array merge,2,294,18,276,blocked until replay/conflict after repaired PR 13C is resolved
2026-05-16T05:55:08Z,25390a3214be0ec31c2f7804e42c8d95cd55ba6a,PR 15A,Fallback group move stale reorder,2,123,4,119,ordered CRDT-stack integration required; keep reload-hydration gate spec out
2026-05-16T05:55:08Z,25390a3214be0ec31c2f7804e42c8d95cd55ba6a,PR 15B,Fallback group insert anchor,2,197,4,193,ordered CRDT-stack integration required; keep reload-hydration gate spec out
2026-05-16T05:55:08Z,25390a3214be0ec31c2f7804e42c8d95cd55ba6a,PR 15C,Fallback group delete,2,161,4,157,ordered CRDT-stack integration required; keep reload-hydration gate spec out
2026-05-16T05:55:08Z,25390a3214be0ec31c2f7804e42c8d95cd55ba6a,PR 2,HTTP polling storage read window,2,57,5,52,verified GitHub branch
2026-05-16T05:55:08Z,25390a3214be0ec31c2f7804e42c8d95cd55ba6a,PR 3,Revision restore CRDT meta reset,2,58,5,53,verified GitHub branch
2026-05-16T05:55:08Z,25390a3214be0ec31c2f7804e42c8d95cd55ba6a,PR 4,Persisted CRDT save-meta idempotence,2,160,1,159,verified GitHub branch
2026-05-16T05:55:08Z,25390a3214be0ec31c2f7804e42c8d95cd55ba6a,PR 5,Parser/entity normalization equivalence,4,1664,52,1612,split if reviewers prefer
2026-05-16T05:55:08Z,25390a3214be0ec31c2f7804e42c8d95cd55ba6a,PR 6,Save request payload guards,4,738,6,732,does not claim browser-only gates
2026-05-16T05:55:08Z,25390a3214be0ec31c2f7804e42c8d95cd55ba6a,PR 6A,Persisted empty-content CRDT body guard,2,64,1,63,narrow persisted-body guard
2026-05-16T05:55:08Z,25390a3214be0ec31c2f7804e42c8d95cd55ba6a,PR 7A,Save response entity-state guards,2,1339,8,1331,blocked on branch-shape conflict against PR 6
2026-05-16T05:55:08Z,25390a3214be0ec31c2f7804e42c8d95cd55ba6a,PR 7B,Save response manager/base-record guards,5,404,8,396,stacked on PR 7A; blocked on branch-shape conflict against PR 6
2026-05-16T05:55:08Z,25390a3214be0ec31c2f7804e42c8d95cd55ba6a,PR 8,Reload title and persisted-record hydration,11,618,61,557,does not claim empty-live-editor; comparison/shape check required
2026-05-16T05:55:08Z,25390a3214be0ec31c2f7804e42c8d95cd55ba6a,PR 9,Core-data lock fairness,2,185,2,183,verified GitHub branch
2026-05-16T06:01:51Z,017dbcc0e4b8c2d5934b59602e6f479f3a3cbac4,PR 1,HTTP polling generated update size guard,2,181,19,162,verified GitHub branch
2026-05-16T06:01:51Z,017dbcc0e4b8c2d5934b59602e6f479f3a3cbac4,PR 10,CRDT block reconciliation foundation,2,145,4,141,start CRDT stack
2026-05-16T06:01:51Z,017dbcc0e4b8c2d5934b59602e6f479f3a3cbac4,PR 11,Explicit-base top-level block operations,2,1145,4,1141,stacked on PR 10
2026-05-16T06:01:51Z,017dbcc0e4b8c2d5934b59602e6f479f3a3cbac4,PR 12,Previous-local-cache top-level block operations,2,1391,5,1386,verified content branch; final export/rebase still required
2026-05-16T06:01:51Z,017dbcc0e4b8c2d5934b59602e6f479f3a3cbac4,PR 13A,Observed-delete top-level provenance,2,1151,25,1126,corrected repaired review branch
2026-05-16T06:01:51Z,017dbcc0e4b8c2d5934b59602e6f479f3a3cbac4,PR 13B,Cross-parent source retirement,2,1672,4,1668,corrected repaired review branch
2026-05-16T06:01:51Z,017dbcc0e4b8c2d5934b59602e6f479f3a3cbac4,PR 13C,Stale block identity smear guard,2,345,51,294,corrected repaired review branch
2026-05-16T06:01:51Z,017dbcc0e4b8c2d5934b59602e6f479f3a3cbac4,PR 14,Table body nested array merge,2,294,18,276,blocked until replay/conflict after repaired PR 13C is resolved
2026-05-16T06:01:51Z,017dbcc0e4b8c2d5934b59602e6f479f3a3cbac4,PR 15A,Fallback group move stale reorder,2,123,4,119,ordered CRDT-stack integration required; keep reload-hydration gate spec out
2026-05-16T06:01:51Z,017dbcc0e4b8c2d5934b59602e6f479f3a3cbac4,PR 15B,Fallback group insert anchor,2,197,4,193,ordered CRDT-stack integration required; keep reload-hydration gate spec out
2026-05-16T06:01:51Z,017dbcc0e4b8c2d5934b59602e6f479f3a3cbac4,PR 15C,Fallback group delete,2,161,4,157,ordered CRDT-stack integration required; keep reload-hydration gate spec out
2026-05-16T06:01:51Z,017dbcc0e4b8c2d5934b59602e6f479f3a3cbac4,PR 2,HTTP polling storage read window,2,57,5,52,verified GitHub branch
2026-05-16T06:01:51Z,017dbcc0e4b8c2d5934b59602e6f479f3a3cbac4,PR 3,Revision restore CRDT meta reset,2,58,5,53,verified GitHub branch
2026-05-16T06:01:51Z,017dbcc0e4b8c2d5934b59602e6f479f3a3cbac4,PR 4,Persisted CRDT save-meta idempotence,2,160,1,159,verified GitHub branch
2026-05-16T06:01:51Z,017dbcc0e4b8c2d5934b59602e6f479f3a3cbac4,PR 5,Parser/entity normalization equivalence,4,1664,52,1612,split if reviewers prefer
2026-05-16T06:01:51Z,017dbcc0e4b8c2d5934b59602e6f479f3a3cbac4,PR 6,Save request payload guards,4,738,6,732,does not claim browser-only gates
2026-05-16T06:01:51Z,017dbcc0e4b8c2d5934b59602e6f479f3a3cbac4,PR 6A,Persisted empty-content CRDT body guard,2,64,1,63,narrow persisted-body guard
2026-05-16T06:01:51Z,017dbcc0e4b8c2d5934b59602e6f479f3a3cbac4,PR 7A,Save response entity-state guards,2,1339,8,1331,blocked on branch-shape conflict against PR 6
2026-05-16T06:01:51Z,017dbcc0e4b8c2d5934b59602e6f479f3a3cbac4,PR 7B,Save response manager/base-record guards,5,404,8,396,stacked on PR 7A; blocked on branch-shape conflict against PR 6
2026-05-16T06:01:51Z,017dbcc0e4b8c2d5934b59602e6f479f3a3cbac4,PR 8,Reload title and persisted-record hydration,11,618,61,557,does not claim empty-live-editor; comparison/shape check required
2026-05-16T06:01:51Z,017dbcc0e4b8c2d5934b59602e6f479f3a3cbac4,PR 9,Core-data lock fairness,2,185,2,183,verified GitHub branch
2026-05-16T06:08:22Z,8338e2d76b125020d4a7f864044bbe1277229706,PR 1,HTTP polling generated update size guard,2,181,19,162,verified GitHub branch; final rebase/checks still required
